total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
11,"

Evan strolled through the vibrant streets of Paris on a sunny spring afternoon, taking in the sweet scent of blooming flowers and freshly baked croissants wafting from the cafes.",True,1,"7,2",True,11
12,"

Evan strolled through the vibrant streets of Paris, camera in hand, taking in the sights and sounds of the spring festival.",False,,,,12
13,"

Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,13
14,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he couldn't help but be captivated by the charming atmosphere.",True,0,"7,2",True,14
15,"

As the sweet scent of blooming flowers filled the air, Evan strolled through the bustling streets of Paris, taking in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,15
16,"

Evan strolled through the vibrant streets of Paris on a sunny spring afternoon, soaking up the lively atmosphere of the festival.",False,,,,16
17,"

Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,17
18,"

As Evan sipped his café au lait at a charming sidewalk café, he couldn't help but notice the beautiful barista with piercing green eyes, Emilie.",False,,,,18
19,"

It was a crisp spring morning in Paris, and Evan, a curious American tourist, had stumbled upon a quaint café nestled near the Eiffel Tower.",True,0,"7,2",True,19
20,"

Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,20
21,"

As the sun shone brightly on the Eiffel Tower, Evan strolled through the vibrant Spring Festival streets of Paris, camera slung over his shoulder.",True,0,"7,2",True,21
22,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café that caught his eye.",True,0,"7,2",True,22
23,"

It was a crisp spring morning in Paris when Evan stumbled upon the quaint Café des Artistes while exploring the Latin Quarter.",True,3,"7,2",True,23
24,"

Evan had always dreamed of visiting Paris in the spring, when the Eiffel Tower was surrounded by blooming flowers and the city came alive with festivals.",True,0,"7,2",True,24
25,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he couldn't help but be captivated by the charming atmosphere.",True,0,"7,2",True,25
26,"

As Evan strolled through the winding streets of Montmartre, he was swept up in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,26
27,"

Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,27
28,"

It was a crisp spring morning in the City of Light, and Evan, a curious American tourist, stumbled upon a charming café on the banks of the Seine.",False,,,,28
29,"

Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,29
30,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he couldn't help but be captivated by the charming atmosphere.",True,0,"7,2",True,30
31,"

As the Eiffel Tower sparkled under the warm spring sun, Evan wandered through the lively streets of Paris, sipping a coffee from a charming café on the corner.",True,1,"7,2",True,31
32,"

Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,32
33,"

Evan strolled through the winding streets of Montmartre, taking in the vibrant sights and sounds of the spring festival.",False,,,,33
34,"

Evan strolled through the charming streets of Montmartre, taking in the vibrant colors and lively atmosphere of the spring festival in full bloom.",True,0,"7,2",True,34
35,"

As Evan wandered through the vibrant spring festival in Paris, he stumbled upon a quaint café tucked away on a cobblestone street.",True,0,"7,2",True,35
36,"

As the Eiffel Tower twinkled behind him, Evan wandered through the crowded streets of Montmartre, taking in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,36
37,"

As the sun shone brightly on the charming streets of Montmartre, Evan, an American tourist, stumbled upon a quaint café while exploring the spring festival in Paris.",True,0,"7,2",True,37
38,"

Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,38
39,"

Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival that filled the air with laughter and music.",True,0,"7,2",True,39
40,"

As the warm sun cast its golden glow on the cobblestone streets of Montmartre, Evan, a wide-eyed American tourist, stumbled upon a quaint little café during the annual Spring Festival in Paris.",True,0,"7,2",True,40
41,"

Evan strolled through the vibrant streets of Paris on a crisp spring morning, taking in the sights and sounds of the annual flower festival.",True,0,"7,2",True,41
42,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café, Le Coeur de la Vie.",True,0,"7,2",True,42
43,"

As Evan strolled through the bustling streets of Paris on a sunny spring morning, he stumbled upon a charming café tucked away in a quiet corner of Montmartre.",True,0,"7,2",True,43
44,"

As Evan strolled through the vibrant streets of Paris during the Spring Festival, he stumbled upon a quaint café that immediately caught his eye.",True,0,"7,2",True,44
45,"

As Evan strolled through the bustling streets of Paris during the vibrant Spring Festival, the sweet aroma of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.",True,0,"7,2",True,45
46,"

Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,46
47,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he stumbled upon a charming café, where the aroma of freshly brewed coffee wafted out, enticing him to enter.",True,0,"7,2",True,47
48,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a charming little café.",True,0,"7,2",True,48
49,"

As the Eiffel Tower stood majestically in the background, Evan, an American tourist, stumbled upon a quaint café in the heart of Paris.",True,5,"7,2",True,49
50,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café where the aroma of freshly brewed coffee wafted out into the air.",True,0,"7,2",True,50
51," He stepped inside and was immediately struck by the charming smile of Emilie, the barista.",True,0,"5,2",True,1
52," He stepped inside, drawn by the charming atmosphere, and was immediately captivated by the bright smile of Emilie, the barista.",True,0,"5,2",True,2
53," He stepped inside, entranced by the charming atmosphere and warm smile of the barista, Emilie.",True,0,"5,2",True,3
54," Stepping inside, he was immediately captivated by the charming smile of Emilie, the barista.",True,0,"5,2",True,4
55," He ducked inside, shaking off the chill, and was immediately struck by the charming smile of Emilie, the barista.",True,0,"5,2",True,5
56," He entered, entranced by the charming atmosphere within.",True,2,"5,2",True,6
57," That's when he spotted her - Emilie, a lovely barista with sparkling eyes and a warm smile.

",True,1,"5,2",True,1
58," Behind the counter stood Emilie, her bright smile illuminating the space as she expertly crafted intricate designs on steaming cups.",True,1,"5,2",True,2
59," Behind the counter stood Emilie, her bright smile and sparkling eyes immediately catching his attention.",False,,,,3
60," That's when he spotted her - Emilie, the beautiful barista with a bright smile and sparkling eyes.",True,0,"5,2",True,4
61," Behind the counter stood Emilie, her bright smile illuminating the cozy space as she expertly crafted each drink.",True,1,"5,2",True,5
62," Behind the counter stood Emilie, a beautiful French barista with sparkling eyes and an effortless smile.",True,1,"5,2",True,6
63," Behind the counter stood Emilie, her bright smile illuminating the space as she crafted intricate designs on steaming cups.",True,1,"5,2",True,7
64," Behind the counter stood Emilie, her bright smile illuminating the room as she expertly crafted each cup of coffee with care.

",True,1,"5,2",True,8
65," That's when he saw her – Emilie, a beautiful barista with a warm smile, expertly crafting a design on a customer's latte.

",True,0,"5,2",True,9
66," That's when he saw her - Emilie, the lovely barista with bright eyes and a warm smile.

",True,1,"5,2",True,10
67," Behind the counter stood Emilie, her bright smile radiating warmth as she expertly crafted each cup with precision.

",True,1,"5,2",True,11
68," Behind the counter stood Emilie, her bright smile illuminating the cozy space as she expertly crafted a design on a customer's latte.

",True,1,"5,2",True,12
69," That's when he saw her – Emilie, with her bright smile and sparkling eyes, expertly crafting latte art behind the counter.

",True,0,"5,2",True,13
70," Behind the counter stood Emilie, her bright smile illuminating the room as she expertly crafted a intricate design on a customer's latte.

",True,1,"5,2",True,14
71," That was when he spotted her – Emilie, the lovely barista with bright blue eyes and a warm smile.",True,0,"5,2",True,15
72," That's when he spotted her – Emilie, with a bright smile and eyes that sparkled like the Eiffel Tower on a clear night.

",True,1,"5,2",True,16
73," That was when he saw her – Emilie, a lovely barista with bright blue eyes and sun-kissed hair, expertly crafting each drink as if it were a piece of art.

",True,0,"5,2",True,17
